stcode,ABBcode,AnyCong,NoCong,EvanProt,Catholic,MainProt,Other,CongSession,YrElected,stateabbr,CDnum
17,IL18,51.34494,48.65506,21.545658,11.873013,13.282029,4.6442404,113,2012,IL,18
17,IL03,57.84573,42.15427,8.1462002,36.681038,3.9917495,9.026742,113,2012,IL,3
18,IN05,41.688065,58.311935,17.89978,10.679933,10.211038,2.8973141,113,2012,IN,5
18,IN04,40.648788,59.351212,18.301352,9.5650091,10.991856,1.7905722,113,2012,IN,4
18,IN03,48.264309,51.735691,25.075956,11.719998,9.0194149,2.4489393,113,2012,IN,3
18,IN07,42.415211,57.584789,15.866738,11.068274,9.7538948,5.7263041,113,2012,IN,7
18,IN06,40.331688,59.668312,18.000397,8.4479122,12.413768,1.4696112,113,2012,IN,6
18,IN01,50.374874,49.625126,17.883476,19.249189,6.1689138,7.0732946,113,2012,IN,1
18,IN08,45.922493,54.077507,19.285059,14.082308,10.543936,2.0111904,113,2012,IN,8
18,IN09,40.917187,59.082813,22.377483,7.7559867,9.0915403,1.6921763,113,2012,IN,9
18,IN02,48.390396,51.609604,17.173542,11.218699,17.569061,2.4290934,113,2012,IN,2
19,IA04,66.610336,33.389664,17.918749,17.583784,29.588312,1.5194912,113,2012,IA,4
19,IA02,44.646309,55.353691,11.681617,12.614492,18.116158,2.2340422,113,2012,IA,2
19,IA01,58.887424,41.112576,10.875611,23.590372,21.678608,2.7428331,113,2012,IA,1
19,IA03,45.504272,54.495728,12.357867,12.268714,18.149794,2.7278976,113,2012,IA,3
20,KS03,53.222939,46.777061,17.689117,18.087143,11.333277,6.1134014,113,2012,KS,3
20,KS04,51.258072,48.741928,20.560432,14.139627,12.456266,4.1017456,113,2012,KS,4
20,KS01,53.446262,46.553738,18.34973,15.581992,17.144073,2.3704672,113,2012,KS,1
20,KS02,44.581612,55.418388,15.857289,12.000956,13.320068,3.4032984,113,2012,KS,2
21,KY05,40.699833,59.300167,34.803917,.735632,4.1252747,1.0350094,113,2012,KY,5
21,KY06,47.381142,52.618858,29.558487,5.206738,9.4646063,3.1513104,113,2012,KY,6
21,KY04,49.680004,50.319996,26.392012,14.65732,7.1330514,1.4976211,113,2012,KY,4
21,KY02,54.832142,45.167858,38.687321,8.3356218,6.1560802,1.6531191,113,2012,KY,2
21,KY03,54.756607,45.243393,24.308456,16.275894,6.5575852,7.6146712,113,2012,KY,3
21,KY01,62.058014,37.941986,46.597668,4.533937,8.8676348,2.0587745,113,2012,KY,1
22,LA02,57.150108,42.849892,13.330703,32.560921,3.8788264,7.3796587,113,2012,LA,2
22,LA04,62.475563,37.524437,37.115662,11.083593,5.8647976,8.4115105,113,2012,LA,4
22,LA03,69.272339,30.727661,15.763306,44.094387,3.435864,5.9787822,113,2012,LA,3
22,LA06,60.181019,39.818981,21.709339,27.772631,4.8207126,5.8783364,113,2012,LA,6
22,LA05,60.070339,39.929661,38.004379,11.61738,4.8360019,5.6125779,113,2012,LA,5
22,LA01,54.405815,45.594185,14.961356,31.812887,3.9980986,3.6334732,113,2012,LA,1
23,ME01,28.953285,71.046715,4.023931,15.400168,7.4699421,2.0592437,113,2012,ME,1
23,ME02,26.309387,73.690613,4.8669825,13.222583,6.6196442,1.6001778,113,2012,ME,2
24,MD03,41.686161,58.313839,10.349048,15.768026,7.8837967,7.6852903,113,2012,MD,3
24,MD02,41.478241,58.521759,9.0106697,17.831438,7.2060328,7.4301004,113,2012,MD,2
24,MD01,38.349506,61.650494,10.450757,12.486606,12.59845,2.813694,113,2012,MD,1
24,MD05,44.019817,55.980183,14.495482,18.170061,6.2214127,5.1328611,113,2012,MD,5
24,MD06,40.223656,59.776344,12.113453,11.357354,11.549218,5.2036304,113,2012,MD,6
24,MD07,44.820881,55.179119,11.974376,14.795646,7.3031797,10.74768,113,2012,MD,7
24,MD04,43.709167,56.290833,17.65546,11.710826,6.7406697,7.6022115,113,2012,MD,4
24,MD08,40.441364,59.558636,10.13333,13.931211,9.7467833,6.6300392,113,2012,MD,8
25,MA08,57.269943,42.730057,2.9371574,45.743778,4.4841385,4.1048689,113,2012,MA,8
25,MA03,58.551453,41.448547,3.1082995,45.633713,4.7589889,5.0504513,113,2012,MA,3
25,MA01,56.091648,43.908352,3.6655879,43.84248,5.3847804,3.1988001,113,2012,MA,1
25,MA09,51.174206,48.825794,2.7961097,40.692722,5.610209,2.0751648,113,2012,MA,9
25,MA07,61.531017,38.468983,5.5171289,46.862408,3.368767,5.7827139,113,2012,MA,7
25,MA02,49.388241,50.611759,4.1656113,36.446751,5.4927821,3.2830968,113,2012,MA,2
25,MA05,61.328331,38.671669,3.1510417,47.497185,4.4953966,6.1847076,113,2012,MA,5
25,MA04,61.598278,38.401722,2.7494202,50.956326,4.2101135,3.6824188,113,2012,MA,4
25,MA06,58.275215,41.724785,2.7970266,46.48658,4.5692444,4.4223642,113,2012,MA,6
26,MI14,46.397633,53.602367,11.325954,19.627804,5.2938414,10.150033,113,2012,MI,14
26,MI07,35.369717,64.63028,13.930848,12.949816,6.4364281,2.0526247,113,2012,MI,7
26,MI03,45.807251,54.192749,19.200436,15.731466,7.4364777,3.4388714,113,2012,MI,3
26,MI04,35.7379,64.2621,13.411327,13.083306,7.2118692,2.0313969,113,2012,MI,4
26,MI13,43.310661,56.689339,10.105823,16.328991,4.6900883,12.18576,113,2012,MI,13
26,MI09,45.235577,54.764423,9.8747215,28.025358,3.5656919,3.769805,113,2012,MI,9
26,MI02,44.473988,55.526012,19.764578,11.521421,10.939673,2.2483149,113,2012,MI,2
26,MI12,39.588646,60.411354,9.1267891,14.918077,5.6897259,9.8540545,113,2012,MI,12
26,MI05,42.826565,57.173435,14.919611,15.314864,5.6945071,6.8975825,113,2012,MI,5
26,MI10,40.542412,59.457588,10.623942,23.267,4.7318611,1.9196081,113,2012,MI,10
26,MI08,43.115005,56.884995,11.863827,19.87467,6.7313962,4.6451125,113,2012,MI,8
26,MI11,47.923939,52.076061,11.929233,21.25886,5.5923595,9.143487,113,2012,MI,11
26,MI01,42.602428,57.397572,10.338688,20.589539,10.595425,1.0787773,113,2012,MI,1
26,MI06,37.081409,62.918591,14.48977,10.760785,8.0155354,3.8153191,113,2012,MI,6
27,MN08,48.061077,51.938923,12.173583,17.406954,17.383738,1.0968027,113,2012,MN,8
27,MN01,66.968498,33.031502,16.945477,22.334133,26.388103,1.3007851,113,2012,MN,1
27,MN06,49.450138,50.549862,13.824476,23.654379,11.265134,.7061491,113,2012,MN,6
27,MN07,69.426376,30.573624,18.619949,19.887449,30.425581,.49339676,113,2012,MN,7
27,MN04,52.099785,47.900215,9.2260265,25.110533,13.714969,4.0482569,113,2012,MN,4
27,MN03,52.881557,47.118443,14.195464,18.862534,15.697478,4.1260815,113,2012,MN,3
27,MN05,53.940563,46.059437,14.116433,19.037245,16.30739,4.479495,113,2012,MN,5
27,MN02,57.622749,42.377251,13.254526,27.217381,15.751065,1.3997774,113,2012,MN,2
28,MS02,59.414097,40.585903,35.223984,2.4962075,9.3030796,12.390826,113,2012,MS,2
28,MS04,53.776146,46.223854,34.711311,8.3632689,6.8958135,3.8057523,113,2012,MS,4
28,MS01,60.307182,39.692818,43.731281,1.8362153,8.556941,6.182745,113,2012,MS,1
28,MS03,61.452141,38.547859,43.843403,2.4683626,8.1522665,6.9881086,113,2012,MS,3
29,MO08,46.905689,53.094311,32.545177,7.9283075,4.7422843,1.6899199,113,2012,MO,8
29,MO05,52.422035,47.577965,24.190466,9.7163801,9.3952446,9.1199446,113,2012,MO,5
29,MO06,51.245567,48.754433,27.506523,8.6726866,11.776949,3.2894087,113,2012,MO,6
29,MO02,50.782063,49.217937,17.095915,22.651859,7.0733495,3.9609389,113,2012,MO,2
29,MO03,47.674366,52.325634,21.369722,18.13447,6.830955,1.3392186,113,2012,MO,3
29,MO04,45.089054,54.910946,29.274347,5.0229087,8.4123297,2.3794684,113,2012,MO,4
29,MO01,49.311241,50.688759,13.833054,19.780327,6.6129532,9.0849075,113,2012,MO,1
29,MO07,50.747238,49.252762,37.070511,4.848084,6.9017205,1.9269228,113,2012,MO,7
30,MT00,38.100899,61.899101,12.235917,12.897722,7.7691364,5.198123,113,2012,MT,0
31,NE01,53.65192,46.34808,15.8281,19.391813,16.43642,1.9955864,113,2012,NE,1
31,NE03,61.861996,38.138004,19.122644,18.260571,22.994499,1.4842815,113,2012,NE,3
31,NE02,51.463936,48.536064,12.515373,23.591215,9.4405775,5.91677,113,2012,NE,2
32,NV01,35.761292,64.238708,7.7236404,18.147676,1.3874047,8.5025702,113,2012,NV,1
32,NV04,35.704617,64.29538,7.6834497,17.635069,1.3715379,9.0145597,113,2012,NV,4
32,NV02,30.219694,69.780304,8.4462147,12.881236,2.0091219,6.8831215,113,2012,NV,2
32,NV03,35.761292,64.238708,7.7236404,18.147676,1.3874047,8.5025702,113,2012,NV,3
33,NH02,34.435501,65.564499,3.7957332,22.332514,6.4226508,1.8846033,113,2012,NH,2
33,NH01,35.869331,64.130669,3.3640661,24.919029,5.8999043,1.6863317,113,2012,NH,1
34,NJ02,42.716618,57.283382,6.6286278,23.312946,6.7743421,6.0007014,113,2012,NJ,2
34,NJ01,51.728329,48.271671,5.959877,32.235447,7.0639768,6.469028,113,2012,NJ,1
34,NJ07,55.204403,44.795597,4.5029402,37.299934,7.9787526,5.4227757,113,2012,NJ,7
34,NJ04,53.679832,46.320168,2.8371186,36.878658,5.9280949,8.0359612,113,2012,NJ,4
34,NJ06,56.520176,43.479824,3.2888532,40.341385,4.8859396,8.0039978,113,2012,NJ,6
34,NJ05,59.869457,40.130543,3.5869541,43.754826,5.7008166,6.8268609,113,2012,NJ,5
34,NJ09,61.10656,38.89344,3.8167322,43.833881,4.039237,9.4167089,113,2012,NJ,9
34,NJ10,59.023907,40.976093,4.3732681,38.441692,4.805089,11.403857,113,2012,NJ,10
34,NJ03,44.212978,55.787022,4.1085005,27.050255,5.8141356,7.2400875,113,2012,NJ,3
34,NJ12,55.075954,44.924046,4.2830496,36.996372,6.4591093,7.3374233,113,2012,NJ,12
34,NJ08,59.489788,40.510212,3.8495383,42.284088,3.5675573,9.7886047,113,2012,NJ,8
34,NJ11,57.811005,42.188995,4.6792002,39.137753,5.6095414,8.38451,113,2012,NJ,11
35,NM03,53.66608,46.33392,12.06235,32.121971,3.3665116,6.1152477,113,2012,NM,3
35,NM01,47.003166,52.996834,12.07529,26.729937,3.6439486,4.5539913,113,2012,NM,1
35,NM02,49.56739,50.43261,16.264755,26.37007,3.3506083,3.5819573,113,2012,NM,2
36,NY25,46.350479,53.649521,8.1125126,25.675224,7.1825662,5.3801761,113,2012,NY,25
36,NY03,65.82695,34.17305,3.4398301,49.959049,3.7716973,8.656374,113,2012,NY,3
36,NY05,51.44062,48.55938,3.7032993,32.670383,2.3105121,12.756426,113,2012,NY,5
36,NY24,49.014408,50.985592,5.0777268,30.490425,9.1303091,4.3159471,113,2012,NY,24
36,NY07,50.193882,49.806118,4.8643646,25.169775,3.5027196,16.657022,113,2012,NY,7
36,NY01,72.108345,27.891655,3.9447548,58.891548,4.6342115,4.6378307,113,2012,NY,1
36,NY02,70.845413,29.154587,3.7001624,56.776218,4.4089789,5.9600534,113,2012,NY,2
36,NY22,43.744644,56.255356,4.5978484,27.139208,9.9230757,2.0845122,113,2012,NY,22
36,NY08,51.436604,48.563396,5.1505818,25.261669,3.327311,17.697041,113,2012,NY,8
36,NY15,37.398026,62.601974,4.2978601,25.492453,2.0656152,5.5420976,113,2012,NY,15
36,NY26,55.782516,44.217484,5.6702056,36.756565,7.0341377,6.3216081,113,2012,NY,26
36,NY04,67.128815,32.871185,2.9803691,50.551163,3.7461591,9.8511238,113,2012,NY,4
36,NY12,45.576725,54.423275,4.2108636,22.40852,4.8378415,14.1195,113,2012,NY,12
36,NY17,66.222954,33.777046,4.1226234,41.205669,3.887063,17.007599,113,2012,NY,17
36,NY13,42.305313,57.694687,4.2068467,21.709459,4.6817908,11.707216,113,2012,NY,13
36,NY19,42.621944,57.378056,3.0779054,25.889502,9.6612291,3.9933083,113,2012,NY,19
36,NY11,60.635971,39.364029,3.9453342,44.08091,2.8597174,9.7500095,113,2012,NY,11
36,NY21,36.941238,63.058762,4.1378598,23.45756,7.4783168,1.8675022,113,2012,NY,21
36,NY09,51.577034,48.422966,5.2450995,24.90502,3.4111471,18.015768,113,2012,NY,9
36,NY20,43.749981,56.250019,4.6073284,27.394152,7.1415248,4.606976,113,2012,NY,20
36,NY06,49.424263,50.575737,3.7962148,30.372229,2.1259933,13.129827,113,2012,NY,6
36,NY23,33.190571,66.809433,6.8964758,13.217747,10.853545,2.2228031,113,2012,NY,23
36,NY18,53.612606,46.387394,3.5311928,37.62867,5.426703,7.0260406,113,2012,NY,18
36,NY14,45.432991,54.567009,3.9627013,28.752726,2.1059551,10.611609,113,2012,NY,14
36,NY16,55.173489,44.826511,3.469032,39.005836,3.9672375,8.7313824,113,2012,NY,16
36,NY10,47.16251,52.83749,4.6200414,22.266346,4.6872797,15.588842,113,2012,NY,10
36,NY27,47.777725,52.222275,6.0339093,28.955154,8.987669,3.8009925,113,2012,NY,27
37,NC04,44.883522,55.116478,20.214224,7.4146948,11.2066,6.0480032,113,2012,NC,4
37,NC05,51.808899,48.191101,31.40328,3.1979961,14.728395,2.4792271,113,2012,NC,5
37,NC13,44.482571,55.517429,21.897791,7.4912572,10.180873,4.9126496,113,2012,NC,13
37,NC11,54.821762,45.178238,40.864536,2.8559499,9.5876131,1.5136628,113,2012,NC,11
37,NC01,42.486,57.514,25.977001,2.160289,9.526866,4.8218441,113,2012,NC,1
37,NC02,42.498627,57.501373,23.084265,4.2158742,10.445989,4.7524991,113,2012,NC,2
37,NC09,51.036579,48.963421,24.312204,8.2966261,14.373549,4.0541992,113,2012,NC,9
37,NC03,39.705597,60.294403,21.188639,3.801327,10.558971,4.1566601,113,2012,NC,3
37,NC12,50.133129,49.866871,23.350628,6.2165112,15.440025,5.1259646,113,2012,NC,12
37,NC06,44.748142,55.251858,24.840248,2.9203343,12.800744,4.1868157,113,2012,NC,6
37,NC08,49.315151,50.684849,30.155886,3.3691165,13.530747,2.2594016,113,2012,NC,8
37,NC10,58.446747,41.553253,39.503475,2.7330103,12.875744,3.3345175,113,2012,NC,10
37,NC07,43.2724,56.7276,25.70031,3.7959435,8.8343983,4.9417486,113,2012,NC,7
38,ND00,67.121918,32.878082,11.687192,24.881243,29.265779,1.2877035,113,2012,ND,0
39,OH12,36.260353,63.739647,12.278061,10.407655,10.043694,3.5309439,113,2012,OH,12
39,OH04,45.281143,54.718857,11.513663,17.816357,14.09038,1.8607435,113,2012,OH,4
39,OH09,48.973125,51.026875,9.3555031,24.760784,9.090312,5.7665262,113,2012,OH,9
39,OH07,46.824375,53.175625,19.436705,13.350078,12.037841,1.999752,113,2012,OH,7
39,OH06,36.743179,63.256821,12.69257,9.4488735,12.892459,1.7092772,113,2012,OH,6
39,OH11,51.925613,48.074387,9.0460691,27.652912,7.5808682,7.6457639,113,2012,OH,11
39,OH13,46.890823,53.109177,11.832786,21.572687,9.4695787,4.0157719,113,2012,OH,13
39,OH10,44.845284,55.154716,16.587597,12.967129,8.7067595,6.5837984,113,2012,OH,10
39,OH03,40.423012,59.576988,12.39,13.185332,9.0644426,5.7832365,113,2012,OH,3
39,OH14,47.332623,52.667377,9.7820749,26.794479,8.1095619,2.6465063,113,2012,OH,14
39,OH08,37.344471,62.655529,15.324057,11.39021,8.7147884,1.9154158,113,2012,OH,8
39,OH05,51.383579,48.616421,14.174535,20.051792,14.893806,2.2634459,113,2012,OH,5
39,OH15,33.265743,66.734253,11.992747,8.7223883,9.7589912,2.7916164,113,2012,OH,15
39,OH16,50.231533,49.768467,13.960864,21.6541,10.054922,4.5616465,113,2012,OH,16
39,OH01,45.626373,54.373627,12.562584,20.728996,8.2177143,4.1170788,113,2012,OH,1
39,OH02,40.035385,59.964615,13.975788,15.838027,7.3852897,2.8362803,113,2012,OH,2
40,OK03,55.78545,44.21455,37.683804,4.0356979,12.058523,2.0074253,113,2012,OK,3
40,OK01,59.096809,40.903191,34.610359,6.9678063,13.116926,4.4017177,113,2012,OK,1
40,OK04,54.239491,45.760509,39.478146,3.3812764,8.6379652,2.7421033,113,2012,OK,4
40,OK02,56.215336,43.784664,46.080917,1.6752141,6.2589884,2.2002161,113,2012,OK,2
40,OK05,71.405479,28.594521,46.256668,7.7219353,11.080647,6.3462286,113,2012,OK,5
41,OR03,35.115044,64.884956,10.369995,14.344742,4.2584815,6.1418252,113,2012,OR,3
41,OR05,33.650364,66.34964,13.31461,12.071395,3.8694038,4.3949547,113,2012,OR,5
41,OR02,30.710428,69.289574,11.863609,9.5751667,3.4282119,5.8434401,113,2012,OR,2
41,OR04,25.772972,74.227028,11.645,5.7109227,3.3303008,5.0867491,113,2012,OR,4
41,OR01,30.684715,69.315285,11.146688,10.428587,3.4174247,5.6920161,113,2012,OR,1
42,PA05,48.874897,51.125103,9.4859009,21.248766,16.883028,1.2572021,113,2012,PA,5
42,PA08,68.170616,31.829384,4.9519715,49.9105,10.141828,3.1663175,113,2012,PA,8
42,PA17,55.525345,44.474655,5.6243281,32.472942,15.228134,2.1999402,113,2012,PA,17
42,PA13,56.122513,43.877487,7.1412606,31.185402,9.8078661,7.9879842,113,2012,PA,13
42,PA09,45.873348,54.126652,12.340576,15.885762,15.823867,1.823143,113,2012,PA,9
42,PA11,51.548458,48.451542,8.0278702,23.59852,16.466129,3.4559383,113,2012,PA,11
42,PA02,50.080376,49.919624,7.4355397,25.942394,7.2738128,9.4286289,113,2012,PA,2
42,PA06,57.833439,42.166561,7.2109685,32.599434,15.020203,3.0028338,113,2012,PA,6
42,PA15,49.819489,50.180511,6.9834671,19.617752,18.645296,4.5729733,113,2012,PA,15
42,PA03,55.757126,44.242874,10.952742,26.394791,16.29512,2.1144733,113,2012,PA,3
42,PA18,57.4123,42.5877,7.2281866,32.710709,14.529071,2.944334,113,2012,PA,18
42,PA04,42.716721,57.283279,11.096518,10.82806,18.294361,2.4977818,113,2012,PA,4
42,PA07,61.929283,38.070717,6.3071346,40.526741,11.471613,3.6237946,113,2012,PA,7
42,PA12,60.069462,39.930538,7.6267319,33.484081,15.239105,3.7195435,113,2012,PA,12
42,PA14,60.560116,39.439884,6.4074869,37.54459,11.586912,5.0211267,113,2012,PA,14
42,PA10,43.231228,56.768772,8.6995926,16.195185,16.657906,1.678545,113,2012,PA,10
42,PA16,50.850803,49.149197,18.600382,15.841982,14.561426,1.8470135,113,2012,PA,16
42,PA01,52.669102,47.330898,6.7105374,30.400362,7.3860235,8.1721783,113,2012,PA,1
44,RI01,56.140827,43.859173,2.3427379,45.449062,5.338263,3.0107639,113,2012,RI,1
44,RI02,53.480381,46.519619,2.6435633,43.209885,5.5119815,2.1149516,113,2012,RI,2
45,SC05,54.26828,45.73172,33.189426,3.0378516,9.8994408,8.1415615,113,2012,SC,5
45,SC04,58.112217,41.887783,40.430344,4.125967,9.4298735,4.1260328,113,2012,SC,4
45,SC02,52.694931,47.305069,29.994265,3.4526639,12.9084,6.3396029,113,2012,SC,2
45,SC06,50.547005,49.452995,23.322565,3.5372753,12.448483,11.238682,113,2012,SC,6
45,SC01,43.662083,56.337917,18.41008,6.9374771,10.597152,7.7173738,113,2012,SC,1
45,SC03,58.063919,41.936081,42.521126,2.4666183,8.1521111,4.9240637,113,2012,SC,3
45,SC07,47.900375,52.099625,25.669525,3.9476132,9.5256462,8.7575912,113,2012,SC,7
46,SD00,58.565918,41.434082,14.51055,18.286251,24.073423,1.695693,113,2012,SD,0
47,TN08,59.72628,40.27372,38.296825,3.2638206,8.5576706,9.6079636,113,2012,TN,8
47,TN04,45.758511,54.241489,34.766563,2.3995905,6.155035,2.4373217,113,2012,TN,4
47,TN03,59.216057,40.783943,44.915306,2.6839333,7.6896925,3.927125,113,2012,TN,3
47,TN07,53.860359,46.139641,37.763844,4.2017407,8.8728733,3.0219016,113,2012,TN,7
47,TN05,56.130138,43.869862,33.105122,4.544138,8.4147682,10.066111,113,2012,TN,5
47,TN09,63.400616,36.599384,28.07122,6.5975742,9.4853191,19.246502,113,2012,TN,9
47,TN02,60.891792,39.108208,44.00779,3.910713,10.368892,2.604398,113,2012,TN,2
47,TN01,54.241455,45.758545,41.986076,1.7025664,9.2591982,1.2936141,113,2012,TN,1
47,TN06,46.311283,53.688717,35.236713,2.328398,6.8067822,1.9393895,113,2012,TN,6
48,TX24,55.749294,44.250706,27.395908,14.079924,7.000627,7.2728353,113,2012,TX,24
48,TX14,63.270428,36.729572,26.714863,22.086369,5.9258199,8.5433769,113,2012,TX,14
48,TX15,47.890648,52.109352,11.29208,32.028412,2.6015794,1.9685767,113,2012,TX,15
48,TX32,60.831928,39.168072,25.838732,18.556973,7.0550342,9.3811893,113,2012,TX,32
48,TX06,54.355728,45.644272,30.822161,10.703692,7.5250945,5.3047805,113,2012,TX,6
48,TX11,62.68531,37.31469,39.188404,13.694419,7.3419809,2.4605064,113,2012,TX,11
48,TX22,46.768158,53.231842,19.171244,15.017822,6.7268767,5.8522153,113,2012,TX,22
48,TX12,54.748959,45.251041,32.402058,9.6380472,7.6022749,5.1065788,113,2012,TX,12
48,TX30,61.447319,38.552681,26.00561,18.875412,7.0191822,9.5471153,113,2012,TX,30
48,TX28,54.080421,45.919579,9.7868738,39.657555,2.1646333,2.4713597,113,2012,TX,28
48,TX07,58.3946,41.6054,26.323709,18.128368,6.8138742,7.1286478,113,2012,TX,7
48,TX05,55.857239,44.142761,30.642109,13.412453,5.9953351,5.8073421,113,2012,TX,5
48,TX27,63.090168,36.909832,22.278397,31.36307,5.9145751,3.5341268,113,2012,TX,27
48,TX29,58.3946,41.6054,26.323709,18.128368,6.8138742,7.1286478,113,2012,TX,29
48,TX33,58.409035,41.590965,28.005547,15.080916,7.4222589,7.9003129,113,2012,TX,33
48,TX17,51.351818,48.648182,26.316778,12.493743,7.8768463,4.6644506,113,2012,TX,17
48,TX31,41.352501,58.647499,20.085255,9.8862638,6.0320344,5.348948,113,2012,TX,31
48,TX25,46.659607,53.340393,26.811365,9.7305012,6.3023133,3.8154273,113,2012,TX,25
48,TX19,65.400864,34.599136,41.652557,12.687301,8.3754692,2.6855364,113,2012,TX,19
48,TX18,58.3946,41.6054,26.323709,18.128368,6.8138742,7.1286478,113,2012,TX,18
48,TX36,54.760033,45.239967,31.151299,12.91159,5.6102867,5.0868578,113,2012,TX,36
48,TX04,61.555481,38.444519,43.492302,6.7758298,6.5927849,4.6945643,113,2012,TX,4
48,TX10,52.933601,47.066399,20.65053,18.442446,8.1121941,5.7284317,113,2012,TX,10
48,TX21,51.707745,48.292255,18.02632,22.074059,7.4103894,4.1969771,113,2012,TX,21
48,TX03,52.43417,47.56583,23.561464,14.21145,7.5442805,7.1169753,113,2012,TX,3
48,TX34,53.299305,46.700695,12.54289,35.466717,2.6726837,2.6170149,113,2012,TX,34
48,TX35,51.001724,48.998276,16.700163,24.11828,5.5974298,4.5858512,113,2012,TX,35
48,TX16,57.725315,42.274685,10.873206,43.208805,1.2671001,2.3762038,113,2012,TX,16
48,TX08,49.581581,50.418419,26.189533,12.628454,6.2736611,4.4899325,113,2012,TX,8
48,TX13,66.71579,33.28421,46.668579,9.148283,7.3125052,3.5864224,113,2012,TX,13
48,TX09,54.635372,45.364628,23.559889,17.236023,6.8685169,6.9709435,113,2012,TX,9
48,TX23,55.022663,44.977337,15.520492,32.941704,3.9042456,2.6562221,113,2012,TX,23
48,TX01,64.856323,35.143677,42.494621,9.92589,6.9408984,5.4949136,113,2012,TX,1
48,TX02,58.3946,41.6054,26.323709,18.128368,6.8138742,7.1286478,113,2012,TX,2
48,TX20,56.435165,43.564835,16.826366,30.839476,4.598568,4.1707554,113,2012,TX,20
48,TX26,43.381325,56.618675,26.357517,7.6589642,5.6294618,3.7353816,113,2012,TX,26
49,UT01,79.617172,20.382828,3.0220933,5.6750493,.96791244,69.952118,113,2012,UT,1
49,UT04,75.605255,24.394745,2.3424947,7.1470656,1.0718038,65.043892,113,2012,UT,4
49,UT02,77.468681,22.531319,2.3437428,6.6475348,.83891904,67.638481,113,2012,UT,2
49,UT03,83.73526,16.26474,1.4149896,3.70362,.5288837,78.087769,113,2012,UT,3
50,VT00,33.622696,66.377304,3.6165123,20.502573,7.67554,1.8280706,113,2012,VT,0
51,VA01,42.798485,57.201515,19.1161,9.624074,10.222919,3.835391,113,2012,VA,1
51,VA11,45.200176,54.799824,10.275589,17.328732,8.4431705,9.1526852,113,2012,VA,11
51,VA04,39.608643,60.391357,20.653048,4.801703,9.2626114,4.8912807,113,2012,VA,4
